source_url,school,school_ar,school_city,school_city_ar,school_country,school_country_ar,region,title,title_ar,summary,summary_ar,subject,format,start,end,days,price,currency,langs,audience,audience_ar,highlights,highlights_ar,rating,reviews,scraped_at,extraction
https://www.hks.harvard.edu/educational-programs/executive-education/emerging-leaders,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Emerging Leaders,القادة الصاعدون,"A 6-day on-campus program from Harvard Kennedy School, running 6 December 2026 to 11 December 2026.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 6 ديسمبر 2026 إلى 11 ديسمبر 2026.,leadership,in-person,2026-12-06,2026-12-11,6,11300,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/leadership-21st-century,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Leadership for the 21st Century,القيادة في القرن الحادي والعشرين,"A 6-day on-campus program from Harvard Kennedy School, running 24 January 2027 to 29 January 2027.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 24 يناير 2027 إلى 29 يناير 2027.,leadership,in-person,2027-01-24,2027-01-29,6,12900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/message-media-leadership-ai,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,"Message, Media and Leadership in the Age of AI",الرسالة والإعلام والقيادة في عصر الذكاء الاصطناعي,"A 12-day online program from Harvard Kennedy School, running 1 February 2027 to 12 February 2027.",برنامج عبر الإنترنت لمدة 12 يومًا من كلية كينيدي بجامعة هارفارد، من 1 فبراير 2027 إلى 12 فبراير 2027.,leadership,online,2027-02-01,2027-02-12,12,4900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/crisis-leadership-higher-education,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Crisis Leadership in Higher Education,القيادة في الأزمات بمؤسسات التعليم العالي,"A 4-day on-campus program from Harvard Kennedy School, running 9 February 2027 to 12 February 2027.",برنامج حضوري لمدة 4 أيام من كلية كينيدي بجامعة هارفارد، من 9 فبراير 2027 إلى 12 فبراير 2027.,leadership,in-person,2027-02-09,2027-02-12,4,6100,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/behavioral-insights-and-public-policy,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Behavioral Insights and Public Policy,الرؤى السلوكية والسياسات العامة,"A 18-day online program from Harvard Kennedy School, running 22 February 2027 to 11 March 2027.",برنامج عبر الإنترنت لمدة 18 يومًا من كلية كينيدي بجامعة هارفارد، من 22 فبراير 2027 إلى 11 مارس 2027.,strategy,online,2027-02-22,2027-03-11,18,4900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/leadership-social-impact,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Leadership for Social Impact,القيادة من أجل الأثر الاجتماعي,"A 4-day on-campus program from Harvard Kennedy School, running 15 March 2027 to 18 March 2027.",برنامج حضوري لمدة 4 أيام من كلية كينيدي بجامعة هارفارد، من 15 مارس 2027 إلى 18 مارس 2027.,leadership,in-person,2027-03-15,2027-03-18,4,7100,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/negotiation-strategies,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Negotiation Strategies: Building Agreement Across Boundaries,استراتيجيات التفاوض: بناء الاتفاق عبر الحدود,"A 5-day online program from Harvard Kennedy School, running 22 March 2027 to 26 March 2027.",برنامج عبر الإنترنت لمدة 5 أيام من كلية كينيدي بجامعة هارفارد، من 22 مارس 2027 إلى 26 مارس 2027.,negotiation,online,2027-03-22,2027-03-26,5,5100,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/leadership-crises,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Leadership in Crises,القيادة في الأزمات,"A 6-day on-campus program from Harvard Kennedy School, running 4 April 2027 to 9 April 2027.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 4 أبريل 2027 إلى 9 أبريل 2027.,leadership,in-person,2027-04-04,2027-04-09,6,10900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/women-and-power,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Women and Power,المرأة والسلطة,"A 6-day on-campus program from Harvard Kennedy School, running 11 April 2027 to 16 April 2027.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 11 أبريل 2027 إلى 16 أبريل 2027.,leadership,in-person,2027-04-11,2027-04-16,6,10900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/driving-nonprofit-performance-and-innovation,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Driving Nonprofit Performance and Innovation,تعزيز الأداء والابتكار في القطاع غير الربحي,"A 9-day online program from Harvard Kennedy School, running 15 April 2027 to 23 April 2027.",برنامج عبر الإنترنت لمدة 9 أيام من كلية كينيدي بجامعة هارفارد، من 15 أبريل 2027 إلى 23 أبريل 2027.,operations,online,2027-04-15,2027-04-23,9,4400,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/strategies-inclusive-growth,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Strategies for Inclusive Growth,استراتيجيات النمو الشامل,"A 6-day on-campus program from Harvard Kennedy School, running 25 April 2027 to 30 April 2027.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 25 أبريل 2027 إلى 30 أبريل 2027.,strategy,in-person,2027-04-25,2027-04-30,6,10600,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/infrastructure-financing-regulation-and-management,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,"Infrastructure Financing, Regulation, and Management",تمويل البنية التحتية وتنظيمها وإدارتها,"A 6-day on-campus program from Harvard Kennedy School, running 2 May 2027 to 7 May 2027.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 2 مايو 2027 إلى 7 مايو 2027.,finance,in-person,2027-05-02,2027-05-07,6,10600,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/leadership-emerging-technology-security-strategy-risk,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,"Leadership in Emerging Technology: Security, Strategy & Risk",القيادة في التقنيات الناشئة: الأمن والاستراتيجية والمخاطر,"A 6-day on-campus program from Harvard Kennedy School, running 2 May 2027 to 7 May 2027.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 2 مايو 2027 إلى 7 مايو 2027.,digital,in-person,2027-05-02,2027-05-07,6,11200,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/major-events-navigating-opportunities-and-challenges,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Major Events: Navigating Opportunities and Challenges,الفعاليات الكبرى: استثمار الفرص ومواجهة التحديات,"A 4-day on-campus program from Harvard Kennedy School, running 10 May 2027 to 13 May 2027.",برنامج حضوري لمدة 4 أيام من كلية كينيدي بجامعة هارفارد، من 10 مايو 2027 إلى 13 مايو 2027.,operations,in-person,2027-05-10,2027-05-13,4,7100,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/persuasive-communication-narrative-evidence-and-impact,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,"Persuasive Communication: Narrative, Evidence, and Impact",التواصل الإقناعي: السرد والبراهين والأثر,"A 12-day online program from Harvard Kennedy School, running 10 May 2027 to 21 May 2027.",برنامج عبر الإنترنت لمدة 12 يومًا من كلية كينيدي بجامعة هارفارد، من 10 مايو 2027 إلى 21 مايو 2027.,leadership,online,2027-05-10,2027-05-21,12,4900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/leading-green-growth-economic-strategies-low-carbon-world,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Leading Green Growth: Economic Strategies for a Low-Carbon World,قيادة النمو الأخضر: استراتيجيات اقتصادية لعالم منخفض الكربون,"A 6-day on-campus program from Harvard Kennedy School, running 16 May 2027 to 21 May 2027.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 16 مايو 2027 إلى 21 مايو 2027.,sustainability,in-person,2027-05-16,2027-05-21,6,10600,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/art-and-practice-leadership-development,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Art and Practice of Leadership Development,فن وممارسة تطوير القيادة,"A 6-day on-campus program from Harvard Kennedy School, running 6 June 2027 to 11 June 2027.",برنامج حضوري لمدة 6 أيام من كلية كينيدي بجامعة هارفارد، من 6 يونيو 2027 إلى 11 يونيو 2027.,leadership,in-person,2027-06-06,2027-06-11,6,11300,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://www.hks.harvard.edu/educational-programs/executive-education/senior-executives-state-and-local-government,Harvard Kennedy School,كلية كينيدي بجامعة هارفارد,Cambridge,كامبريدج,United States,الولايات المتحدة,americas,Senior Executives in State and Local Government,كبار التنفيذيين في الحكومات الإقليمية والمحلية,"A 19-day on-campus program from Harvard Kennedy School, running 7 June 2027 to 25 June 2027.",برنامج حضوري لمدة 19 يومًا من كلية كينيدي بجامعة هارفارد، من 7 يونيو 2027 إلى 25 يونيو 2027.,leadership,in-person,2027-06-07,2027-06-25,19,17900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
